"from_stop_id","to_stop_id","transfer_type"
"ADR_U765","ADR_U765","2"
"ADR_U766","ADR_U766","2"
"ADR_U767","ADR_U767","2"
"ADR_U768","ADR_U768","2"
"ADR_U769","ADR_U769","2"
"ADR_U770","ADR_U770","2"
"ADR_U771","ADR_U771","2"
"ADR_U772","ADR_U772","2"
"ADR_U773","ADR_U773","2"
"ADR_U774","ADR_U774","2"
"ADR_U785","ADR_U785","2"
"ADR_U786","ADR_U786","2"
"ADR_U787","ADR_U787","2"
"ADR_U789","ADR_U789","2"
"ADR_U790","ADR_U790","2"
"ADR_U791","ADR_U791","2"
"ADR_U794","ADR_U794","2"
"ADR_U795","ADR_U795","2"
"ADR_U796","ADR_U796","2"
"ADR_U797","ADR_U797","2"
"ADR_U799","ADR_U799","2"
"ADR_U800","ADR_U800","2"
"ADR_U801","ADR_U801","2"
"ADR_U802","ADR_U802","2"
"ADR_U803","ADR_U803","2"
"ADR_U804","ADR_U804","2"
"ADR_U806","ADR_U806","2"
"ADR_U811","ADR_U811","2"
"ADR_U812","ADR_U812","2"
"ADR_US1052","ADR_US1052","2"
"ADR_US1121","ADR_US1121","2"
"TRA_AA4001","TRA_AA4001","2"
"TRA_AA4501","TRA_AA4501","2"
"TRA_AL30001","TRA_AL30001","2"
"TRA_AL30002","TRA_AL30002","2"
"TRA_AL30003","TRA_AL30003","2"
"TRA_AL30004","TRA_AL30004","2"
"TRA_AL30005","TRA_AL30005","2"
"TRA_AL35001","TRA_AL35001","2"
"TRA_AL35002","TRA_AL35002","2"
"TRA_AL35003","TRA_AL35003","2"
"TRA_AL35004","TRA_AL35004","2"
"TRA_AL4001","TRA_AL4001","2"
"TRA_AL4002","TRA_AL4002","2"
"TRA_AL4003","TRA_AL4003","2"
"TRA_AL4005","TRA_AL4005","2"
"TRA_AL4501","TRA_AL4501","2"
"TRA_AL4502","TRA_AL4502","2"
"TRA_AL4503","TRA_AL4503","2"
"TRA_AL4505","TRA_AL4505","2"
"TRA_AL4506","TRA_AL4506","2"
"TRA_AM30001","TRA_AM30001","2"
"TRA_AM30002","TRA_AM30002","2"
"TRA_AM30003","TRA_AM30003","2"
"TRA_AM30004","TRA_AM30004","2"
"TRA_AM30005","TRA_AM30005","2"
"TRA_AM35001","TRA_AM35001","2"
"TRA_AM35002","TRA_AM35002","2"
"TRA_AM35006","TRA_AM35006","2"
"TRA_AM35007","TRA_AM35007","2"
"TRA_AM35008","TRA_AM35008","2"
"TRA_AM4001","TRA_AM4001","2"
"TRA_AM4002","TRA_AM4002","2"
"TRA_AM4502","TRA_AM4502","2"
"TRA_AP30001","TRA_AP30001","2"
"TRA_AP35001","TRA_AP35001","2"
"TRA_AP4001","TRA_AP4001","2"
"TRA_AS30001","TRA_AS30001","2"
"TRA_AS30002","TRA_AS30002","2"
"TRA_AS30003","TRA_AS30003","2"
"TRA_AS30004","TRA_AS30004","2"
"TRA_AS30005","TRA_AS30005","2"
"TRA_AS30006","TRA_AS30006","2"
"TRA_AS30007","TRA_AS30007","2"
"TRA_AS30008","TRA_AS30008","2"
"TRA_AS30009","TRA_AS30009","2"
"TRA_AS30010","TRA_AS30010","2"
"TRA_AS30011","TRA_AS30011","2"
"TRA_AS30012","TRA_AS30012","2"
"TRA_AS30013","TRA_AS30013","2"
"TRA_AS30014","TRA_AS30014","2"
"TRA_AS35001","TRA_AS35001","2"
"TRA_AS35002","TRA_AS35002","2"
"TRA_AS35003","TRA_AS35003","2"
"TRA_AS35004","TRA_AS35004","2"
"TRA_AS35005","TRA_AS35005","2"
"TRA_AS35006","TRA_AS35006","2"
"TRA_AS35007","TRA_AS35007","2"
"TRA_AS35008","TRA_AS35008","2"
"TRA_AS35009","TRA_AS35009","2"
"TRA_AS35010","TRA_AS35010","2"
"TRA_AS35011","TRA_AS35011","2"
"TRA_AS35012","TRA_AS35012","2"
"TRA_AS35013","TRA_AS35013","2"
"TRA_AS4001","TRA_AS4001","2"
"TRA_AS4002","TRA_AS4002","2"
"TRA_AS4011","TRA_AS4011","2"
"TRA_AS4502","TRA_AS4502","2"
"TRA_AS4511","TRA_AS4511","2"
"TRA_AT4001","TRA_AT4001","2"
"TRA_BP30001","TRA_BP30001","2"
"TRA_BP30002","TRA_BP30002","2"
"TRA_BP30003","TRA_BP30003","2"
"TRA_BP30004","TRA_BP30004","2"
"TRA_BP30005","TRA_BP30005","2"
"TRA_BP30006","TRA_BP30006","2"
"TRA_BP30007","TRA_BP30007","2"
"TRA_BP35007","TRA_BP35007","2"
"TRA_BP35008","TRA_BP35008","2"
"TRA_BP35009","TRA_BP35009","2"
"TRA_BP35010","TRA_BP35010","2"
"TRA_BP35011","TRA_BP35011","2"
"TRA_BP35012","TRA_BP35012","2"
"TRA_BP35013","TRA_BP35013","2"
"TRA_BP4001","TRA_BP4001","2"
"TRA_BP4501","TRA_BP4501","2"
"TRA_CF30001","TRA_CF30001","2"
"TRA_CF30002","TRA_CF30002","2"
"TRA_CF30003","TRA_CF30003","2"
"TRA_CF30004","TRA_CF30004","2"
"TRA_CF30005","TRA_CF30005","2"
"TRA_CF30006","TRA_CF30006","2"
"TRA_CF30007","TRA_CF30007","2"
"TRA_CF30008","TRA_CF30008","2"
"TRA_CF30009","TRA_CF30009","2"
"TRA_CF35001","TRA_CF35001","2"
"TRA_CF35002","TRA_CF35002","2"
"TRA_CF35003","TRA_CF35003","2"
"TRA_CF35004","TRA_CF35004","2"
"TRA_CF35005","TRA_CF35005","2"
"TRA_CF35006","TRA_CF35006","2"
"TRA_CF35008","TRA_CF35008","2"
"TRA_CF35009","TRA_CF35009","2"
"TRA_CF35010","TRA_CF35010","2"
"TRA_CF4001","TRA_CF4001","2"
"TRA_CF4002","TRA_CF4002","2"
"TRA_CF4501","TRA_CF4501","2"
"TRA_CF4502","TRA_CF4502","2"
"TRA_CI4001","TRA_CI4001","2"
"TRA_CM30015","TRA_CM30015","2"
"TRA_CM35015","TRA_CM35015","2"
"TRA_CM4001","TRA_CM4001","2"
"TRA_CM4002","TRA_CM4002","2"
"TRA_CM4003","TRA_CM4003","2"
"TRA_CM4004","TRA_CM4004","2"
"TRA_CM4005","TRA_CM4005","2"
"TRA_CM4006","TRA_CM4006","2"
"TRA_CM4009","TRA_CM4009","2"
"TRA_CM4025","TRA_CM4025","2"
"TRA_CM4503","TRA_CM4503","2"
"TRA_CR30001","TRA_CR30001","2"
"TRA_CR30002","TRA_CR30002","2"
"TRA_CR30003","TRA_CR30003","2"
"TRA_CR30004","TRA_CR30004","2"
"TRA_CR30005","TRA_CR30005","2"
"TRA_CR30006","TRA_CR30006","2"
"TRA_CR30007","TRA_CR30007","2"
"TRA_CR30009","TRA_CR30009","2"
"TRA_CR35001","TRA_CR35001","2"
"TRA_CR35002","TRA_CR35002","2"
"TRA_CR35003","TRA_CR35003","2"
"TRA_CR35004","TRA_CR35004","2"
"TRA_CR35005","TRA_CR35005","2"
"TRA_CR35006","TRA_CR35006","2"
"TRA_CR35007","TRA_CR35007","2"
"TRA_CR35008","TRA_CR35008","2"
"TRA_CR35009","TRA_CR35009","2"
"TRA_CR4001","TRA_CR4001","2"
"TRA_CR4002","TRA_CR4002","2"
"TRA_CS30001","TRA_CS30001","2"
"TRA_CS30002","TRA_CS30002","2"
"TRA_CS30003","TRA_CS30003","2"
"TRA_CS30004","TRA_CS30004","2"
"TRA_CS30005","TRA_CS30005","2"
"TRA_CS30006","TRA_CS30006","2"
"TRA_CS30007","TRA_CS30007","2"
"TRA_CS30008","TRA_CS30008","2"
"TRA_CS30009","TRA_CS30009","2"
"TRA_CS30010","TRA_CS30010","2"
"TRA_CS35001","TRA_CS35001","2"
"TRA_CS35002","TRA_CS35002","2"
"TRA_CS35003","TRA_CS35003","2"
"TRA_CS35004","TRA_CS35004","2"
"TRA_CS35005","TRA_CS35005","2"
"TRA_CS35006","TRA_CS35006","2"
"TRA_CS35007","TRA_CS35007","2"
"TRA_CS35008","TRA_CS35008","2"
"TRA_CS35009","TRA_CS35009","2"
"TRA_CS35010","TRA_CS35010","2"
"TRA_CS4001","TRA_CS4001","2"
"TRA_CS4002","TRA_CS4002","2"
"TRA_CS4501","TRA_CS4501","2"
"TRA_CS4502","TRA_CS4502","2"
"TRA_CU4001","TRA_CU4001","2"
"TRA_CU4501","TRA_CU4501","2"
"TRA_DEPPSE","TRA_DEPPSE","2"
"TRA_EM30001","TRA_EM30001","2"
"TRA_EM30002","TRA_EM30002","2"
"TRA_EM30003","TRA_EM30003","2"
"TRA_EM30004","TRA_EM30004","2"
"TRA_EM30008","TRA_EM30008","2"
"TRA_EM30009","TRA_EM30009","2"
"TRA_EM30010","TRA_EM30010","2"
"TRA_EM30011","TRA_EM30011","2"
"TRA_EM30012","TRA_EM30012","2"
"TRA_EM30013","TRA_EM30013","2"
"TRA_EM30014","TRA_EM30014","2"
"TRA_EM30015","TRA_EM30015","2"
"TRA_EM30016","TRA_EM30016","2"
"TRA_EM30017","TRA_EM30017","2"
"TRA_EM30018","TRA_EM30018","2"
"TRA_EM30019","TRA_EM30019","2"
"TRA_EM30020","TRA_EM30020","2"
"TRA_EM30021","TRA_EM30021","2"
"TRA_EM30022","TRA_EM30022","2"
"TRA_EM30023","TRA_EM30023","2"
"TRA_EM30024","TRA_EM30024","2"
"TRA_EM30025","TRA_EM30025","2"
"TRA_EM30026","TRA_EM30026","2"
"TRA_EM30027","TRA_EM30027","2"
"TRA_EM30028","TRA_EM30028","2"
"TRA_EM30029","TRA_EM30029","2"
"TRA_EM30030","TRA_EM30030","2"
"TRA_EM30031","TRA_EM30031","2"
"TRA_EM30032","TRA_EM30032","2"
"TRA_EM30033","TRA_EM30033","2"
"TRA_EM30034","TRA_EM30034","2"
"TRA_EM30035","TRA_EM30035","2"
"TRA_EM30036","TRA_EM30036","2"
"TRA_EM30037","TRA_EM30037","2"
"TRA_EM30038","TRA_EM30038","2"
"TRA_EM30039","TRA_EM30039","2"
"TRA_EM30040","TRA_EM30040","2"
"TRA_EM30041","TRA_EM30041","2"
"TRA_EM30042","TRA_EM30042","2"
"TRA_EM30043","TRA_EM30043","2"
"TRA_EM30044","TRA_EM30044","2"
"TRA_EM30045","TRA_EM30045","2"
"TRA_EM30046","TRA_EM30046","2"
"TRA_EM30047","TRA_EM30047","2"
"TRA_EM30048","TRA_EM30048","2"
"TRA_EM30049","TRA_EM30049","2"
"TRA_EM30050","TRA_EM30050","2"
"TRA_EM30051","TRA_EM30051","2"
"TRA_EM30052","TRA_EM30052","2"
"TRA_EM35001","TRA_EM35001","2"
"TRA_EM35002","TRA_EM35002","2"
"TRA_EM35003","TRA_EM35003","2"
"TRA_EM35004","TRA_EM35004","2"
"TRA_EM35005","TRA_EM35005","2"
"TRA_EM35006","TRA_EM35006","2"
"TRA_EM35007","TRA_EM35007","2"
"TRA_EM35008","TRA_EM35008","2"
"TRA_EM35009","TRA_EM35009","2"
"TRA_EM35010","TRA_EM35010","2"
"TRA_EM35012","TRA_EM35012","2"
"TRA_EM35013","TRA_EM35013","2"
"TRA_EM35014","TRA_EM35014","2"
"TRA_EM35015","TRA_EM35015","2"
"TRA_EM35016","TRA_EM35016","2"
"TRA_EM35017","TRA_EM35017","2"
"TRA_EM35018","TRA_EM35018","2"
"TRA_EM35019","TRA_EM35019","2"
"TRA_EM35020","TRA_EM35020","2"
"TRA_EM35021","TRA_EM35021","2"
"TRA_EM35022","TRA_EM35022","2"
"TRA_EM35023","TRA_EM35023","2"
"TRA_EM35024","TRA_EM35024","2"
"TRA_EM35025","TRA_EM35025","2"
"TRA_EM35026","TRA_EM35026","2"
"TRA_EM35027","TRA_EM35027","2"
"TRA_EM35028","TRA_EM35028","2"
"TRA_EM35029","TRA_EM35029","2"
"TRA_EM35030","TRA_EM35030","2"
"TRA_EM35031","TRA_EM35031","2"
"TRA_EM35032","TRA_EM35032","2"
"TRA_EM35033","TRA_EM35033","2"
"TRA_EM35034","TRA_EM35034","2"
"TRA_EM35035","TRA_EM35035","2"
"TRA_EM35036","TRA_EM35036","2"
"TRA_EM35037","TRA_EM35037","2"
"TRA_EM35038","TRA_EM35038","2"
"TRA_EM35039","TRA_EM35039","2"
"TRA_EM35040","TRA_EM35040","2"
"TRA_EM35041","TRA_EM35041","2"
"TRA_EM35042","TRA_EM35042","2"
"TRA_EM35044","TRA_EM35044","2"
"TRA_EM35045","TRA_EM35045","2"
"TRA_EM35046","TRA_EM35046","2"
"TRA_EM35047","TRA_EM35047","2"
"TRA_EM35048","TRA_EM35048","2"
"TRA_EM35049","TRA_EM35049","2"
"TRA_EM35050","TRA_EM35050","2"
"TRA_EM35051","TRA_EM35051","2"
"TRA_EM4001","TRA_EM4001","2"
"TRA_EM4002","TRA_EM4002","2"
"TRA_EM4003","TRA_EM4003","2"
"TRA_EM4004","TRA_EM4004","2"
"TRA_EM4005","TRA_EM4005","2"
"TRA_EM4006","TRA_EM4006","2"
"TRA_EM4007","TRA_EM4007","2"
"TRA_EM4008","TRA_EM4008","2"
"TRA_EM4009","TRA_EM4009","2"
"TRA_EM4010","TRA_EM4010","2"
"TRA_EM4011","TRA_EM4011","2"
"TRA_EM4012","TRA_EM4012","2"
"TRA_EM4018","TRA_EM4018","2"
"TRA_EM4019","TRA_EM4019","2"
"TRA_EM4021","TRA_EM4021","2"
"TRA_EM4035","TRA_EM4035","2"
"TRA_EM4501","TRA_EM4501","2"
"TRA_EM4502","TRA_EM4502","2"
"TRA_EM4503","TRA_EM4503","2"
"TRA_EM4504","TRA_EM4504","2"
"TRA_EM4505","TRA_EM4505","2"
"TRA_EM4506","TRA_EM4506","2"
"TRA_EM4507","TRA_EM4507","2"
"TRA_EM4508","TRA_EM4508","2"
"TRA_EM4509","TRA_EM4509","2"
"TRA_EM4510","TRA_EM4510","2"
"TRA_EM4511","TRA_EM4511","2"
"TRA_EM4512","TRA_EM4512","2"
"TRA_EM4513","TRA_EM4513","2"
"TRA_EM4519","TRA_EM4519","2"
"TRA_EM4521","TRA_EM4521","2"
"TRA_ER30001","TRA_ER30001","2"
"TRA_ER30002","TRA_ER30002","2"
"TRA_ER30003","TRA_ER30003","2"
"TRA_ER30004","TRA_ER30004","2"
"TRA_ER35001","TRA_ER35001","2"
"TRA_ER35002","TRA_ER35002","2"
"TRA_ER35003","TRA_ER35003","2"
"TRA_ER35004","TRA_ER35004","2"
"TRA_ER4001","TRA_ER4001","2"
"TRA_ER4005","TRA_ER4005","2"
"TRA_ER4505","TRA_ER4505","2"
"TRA_FA30001","TRA_FA30001","2"
"TRA_FA30003","TRA_FA30003","2"
"TRA_FA35001","TRA_FA35001","2"
"TRA_FA35002","TRA_FA35002","2"
"TRA_FA35003","TRA_FA35003","2"
"TRA_FA4001","TRA_FA4001","2"
"TRA_FA4002","TRA_FA4002","2"
"TRA_FA4003","TRA_FA4003","2"
"TRA_FA4004","TRA_FA4004","2"
"TRA_FA4501","TRA_FA4501","2"
"TRA_FA4502","TRA_FA4502","2"
"TRA_FC4001","TRA_FC4001","2"
"TRA_FE30001","TRA_FE30001","2"
"TRA_FE30002","TRA_FE30002","2"
"TRA_FE30003","TRA_FE30003","2"
"TRA_FE30004","TRA_FE30004","2"
"TRA_FE30005","TRA_FE30005","2"
"TRA_FE30006","TRA_FE30006","2"
"TRA_FE30007","TRA_FE30007","2"
"TRA_FE30008","TRA_FE30008","2"
"TRA_FE30009","TRA_FE30009","2"
"TRA_FE30010","TRA_FE30010","2"
"TRA_FE30011","TRA_FE30011","2"
"TRA_FE30012","TRA_FE30012","2"
"TRA_FE30013","TRA_FE30013","2"
"TRA_FE30014","TRA_FE30014","2"
"TRA_FE30015","TRA_FE30015","2"
"TRA_FE30016","TRA_FE30016","2"
"TRA_FE30017","TRA_FE30017","2"
"TRA_FE30018","TRA_FE30018","2"
"TRA_FE30019","TRA_FE30019","2"
"TRA_FE30020","TRA_FE30020","2"
"TRA_FE30021","TRA_FE30021","2"
"TRA_FE30022","TRA_FE30022","2"
"TRA_FE30023","TRA_FE30023","2"
"TRA_FE30024","TRA_FE30024","2"
"TRA_FE30025","TRA_FE30025","2"
"TRA_FE30026","TRA_FE30026","2"
"TRA_FE30027","TRA_FE30027","2"
"TRA_FE30028","TRA_FE30028","2"
"TRA_FE30029","TRA_FE30029","2"
"TRA_FE30030","TRA_FE30030","2"
"TRA_FE30031","TRA_FE30031","2"
"TRA_FE30032","TRA_FE30032","2"
"TRA_FE30033","TRA_FE30033","2"
"TRA_FE30034","TRA_FE30034","2"
"TRA_FE30035","TRA_FE30035","2"
"TRA_FE30036","TRA_FE30036","2"
"TRA_FE30037","TRA_FE30037","2"
"TRA_FE30038","TRA_FE30038","2"
"TRA_FE30039","TRA_FE30039","2"
"TRA_FE30040","TRA_FE30040","2"
"TRA_FE30041","TRA_FE30041","2"
"TRA_FE30042","TRA_FE30042","2"
"TRA_FE30043","TRA_FE30043","2"
"TRA_FE30044","TRA_FE30044","2"
"TRA_FE30045","TRA_FE30045","2"
"TRA_FE30046","TRA_FE30046","2"
"TRA_FE30047","TRA_FE30047","2"
"TRA_FE30048","TRA_FE30048","2"
"TRA_FE30049","TRA_FE30049","2"
"TRA_FE30050","TRA_FE30050","2"
"TRA_FE30051","TRA_FE30051","2"
"TRA_FE30052","TRA_FE30052","2"
"TRA_FE30053","TRA_FE30053","2"
"TRA_FE30054","TRA_FE30054","2"
"TRA_FE30055","TRA_FE30055","2"
"TRA_FE30056","TRA_FE30056","2"
"TRA_FE30057","TRA_FE30057","2"
"TRA_FE30058","TRA_FE30058","2"
"TRA_FE30059","TRA_FE30059","2"
"TRA_FE30060","TRA_FE30060","2"
"TRA_FE30061","TRA_FE30061","2"
"TRA_FE30062","TRA_FE30062","2"
"TRA_FE30063","TRA_FE30063","2"
"TRA_FE30064","TRA_FE30064","2"
"TRA_FE30065","TRA_FE30065","2"
"TRA_FE30066","TRA_FE30066","2"
"TRA_FE30067","TRA_FE30067","2"
"TRA_FE30068","TRA_FE30068","2"
"TRA_FE30069","TRA_FE30069","2"
"TRA_FE30070","TRA_FE30070","2"
"TRA_FE30071","TRA_FE30071","2"
"TRA_FE30072","TRA_FE30072","2"
"TRA_FE30073","TRA_FE30073","2"
"TRA_FE30074","TRA_FE30074","2"
"TRA_FE30075","TRA_FE30075","2"
"TRA_FE30076","TRA_FE30076","2"
"TRA_FE30077","TRA_FE30077","2"
"TRA_FE30078","TRA_FE30078","2"
"TRA_FE30079","TRA_FE30079","2"
"TRA_FE30080","TRA_FE30080","2"
"TRA_FE30081","TRA_FE30081","2"
"TRA_FE30082","TRA_FE30082","2"
"TRA_FE30083","TRA_FE30083","2"
"TRA_FE30084","TRA_FE30084","2"
"TRA_FE30085","TRA_FE30085","2"
"TRA_FE30086","TRA_FE30086","2"
"TRA_FE30087","TRA_FE30087","2"
"TRA_FE30088","TRA_FE30088","2"
"TRA_FE30089","TRA_FE30089","2"
"TRA_FE30090","TRA_FE30090","2"
"TRA_FE30092","TRA_FE30092","2"
"TRA_FE30093","TRA_FE30093","2"
"TRA_FE30094","TRA_FE30094","2"
"TRA_FE30097","TRA_FE30097","2"
"TRA_FE30098","TRA_FE30098","2"
"TRA_FE30099","TRA_FE30099","2"
"TRA_FE30100","TRA_FE30100","2"
"TRA_FE30101","TRA_FE30101","2"
"TRA_FE30102","TRA_FE30102","2"
"TRA_FE30103","TRA_FE30103","2"
"TRA_FE30104","TRA_FE30104","2"
"TRA_FE30105","TRA_FE30105","2"
"TRA_FE35001","TRA_FE35001","2"
"TRA_FE35002","TRA_FE35002","2"
"TRA_FE35003","TRA_FE35003","2"
"TRA_FE35004","TRA_FE35004","2"
"TRA_FE35005","TRA_FE35005","2"
"TRA_FE35006","TRA_FE35006","2"
"TRA_FE35007","TRA_FE35007","2"
"TRA_FE35008","TRA_FE35008","2"
"TRA_FE35009","TRA_FE35009","2"
"TRA_FE35010","TRA_FE35010","2"
"TRA_FE35011","TRA_FE35011","2"
"TRA_FE35012","TRA_FE35012","2"
"TRA_FE35013","TRA_FE35013","2"
"TRA_FE35014","TRA_FE35014","2"
"TRA_FE35015","TRA_FE35015","2"
"TRA_FE35016","TRA_FE35016","2"
"TRA_FE35017","TRA_FE35017","2"
"TRA_FE35018","TRA_FE35018","2"
"TRA_FE35019","TRA_FE35019","2"
"TRA_FE35020","TRA_FE35020","2"
"TRA_FE35021","TRA_FE35021","2"
"TRA_FE35022","TRA_FE35022","2"
"TRA_FE35023","TRA_FE35023","2"
"TRA_FE35024","TRA_FE35024","2"
"TRA_FE35025","TRA_FE35025","2"
"TRA_FE35026","TRA_FE35026","2"
"TRA_FE35027","TRA_FE35027","2"
"TRA_FE35028","TRA_FE35028","2"
"TRA_FE35029","TRA_FE35029","2"
"TRA_FE35030","TRA_FE35030","2"
"TRA_FE35031","TRA_FE35031","2"
"TRA_FE35032","TRA_FE35032","2"
"TRA_FE35034","TRA_FE35034","2"
"TRA_FE35035","TRA_FE35035","2"
"TRA_FE35036","TRA_FE35036","2"
"TRA_FE35038","TRA_FE35038","2"
"TRA_FE35039","TRA_FE35039","2"
"TRA_FE35040","TRA_FE35040","2"
"TRA_FE35041","TRA_FE35041","2"
"TRA_FE35042","TRA_FE35042","2"
"TRA_FE35043","TRA_FE35043","2"
"TRA_FE35044","TRA_FE35044","2"
"TRA_FE35045","TRA_FE35045","2"
"TRA_FE35047","TRA_FE35047","2"
"TRA_FE35048","TRA_FE35048","2"
"TRA_FE35049","TRA_FE35049","2"
"TRA_FE35051","TRA_FE35051","2"
"TRA_FE35052","TRA_FE35052","2"
"TRA_FE35053","TRA_FE35053","2"
"TRA_FE35054","TRA_FE35054","2"
"TRA_FE35055","TRA_FE35055","2"
"TRA_FE35056","TRA_FE35056","2"
"TRA_FE35057","TRA_FE35057","2"
"TRA_FE35058","TRA_FE35058","2"
"TRA_FE35059","TRA_FE35059","2"
"TRA_FE35060","TRA_FE35060","2"
"TRA_FE35061","TRA_FE35061","2"
"TRA_FE35062","TRA_FE35062","2"
"TRA_FE35063","TRA_FE35063","2"
"TRA_FE35064","TRA_FE35064","2"
"TRA_FE35065","TRA_FE35065","2"
"TRA_FE35066","TRA_FE35066","2"
"TRA_FE35067","TRA_FE35067","2"
"TRA_FE35068","TRA_FE35068","2"
"TRA_FE35069","TRA_FE35069","2"
"TRA_FE35070","TRA_FE35070","2"
"TRA_FE35071","TRA_FE35071","2"
"TRA_FE35072","TRA_FE35072","2"
"TRA_FE35073","TRA_FE35073","2"
"TRA_FE35074","TRA_FE35074","2"
"TRA_FE35075","TRA_FE35075","2"
"TRA_FE35076","TRA_FE35076","2"
"TRA_FE35077","TRA_FE35077","2"
"TRA_FE35078","TRA_FE35078","2"
"TRA_FE35079","TRA_FE35079","2"
"TRA_FE35080","TRA_FE35080","2"
"TRA_FE35081","TRA_FE35081","2"
"TRA_FE35082","TRA_FE35082","2"
"TRA_FE35083","TRA_FE35083","2"
"TRA_FE35084","TRA_FE35084","2"
"TRA_FE35085","TRA_FE35085","2"
"TRA_FE35086","TRA_FE35086","2"
"TRA_FE35087","TRA_FE35087","2"
"TRA_FE35088","TRA_FE35088","2"
"TRA_FE35089","TRA_FE35089","2"
"TRA_FE35090","TRA_FE35090","2"
"TRA_FE35091","TRA_FE35091","2"
"TRA_FE35092","TRA_FE35092","2"
"TRA_FE35093","TRA_FE35093","2"
"TRA_FE35094","TRA_FE35094","2"
"TRA_FE35095","TRA_FE35095","2"
"TRA_FE35096","TRA_FE35096","2"
"TRA_FE35097","TRA_FE35097","2"
"TRA_FE35098","TRA_FE35098","2"
"TRA_FE35099","TRA_FE35099","2"
"TRA_FE35100","TRA_FE35100","2"
"TRA_FE35101","TRA_FE35101","2"
"TRA_FE35102","TRA_FE35102","2"
"TRA_FE35103","TRA_FE35103","2"
"TRA_FE35104","TRA_FE35104","2"
"TRA_FE35105","TRA_FE35105","2"
"TRA_FE35106","TRA_FE35106","2"
"TRA_FE35107","TRA_FE35107","2"
"TRA_FE35108","TRA_FE35108","2"
"TRA_FE35109","TRA_FE35109","2"
"TRA_FE35110","TRA_FE35110","2"
"TRA_FE35111","TRA_FE35111","2"
"TRA_FE35112","TRA_FE35112","2"
"TRA_FE35113","TRA_FE35113","2"
"TRA_FE35114","TRA_FE35114","2"
"TRA_FE35115","TRA_FE35115","2"
"TRA_FE35116","TRA_FE35116","2"
"TRA_FE4001","TRA_FE4001","2"
"TRA_FE4002","TRA_FE4002","2"
"TRA_FE4003","TRA_FE4003","2"
"TRA_FE4004","TRA_FE4004","2"
"TRA_FE4005","TRA_FE4005","2"
"TRA_FE4006","TRA_FE4006","2"
"TRA_FE4007","TRA_FE4007","2"
"TRA_FE4008","TRA_FE4008","2"
"TRA_FE4009","TRA_FE4009","2"
"TRA_FE4011","TRA_FE4011","2"
"TRA_FE4012","TRA_FE4012","2"
"TRA_FE4013","TRA_FE4013","2"
"TRA_FE4014","TRA_FE4014","2"
"TRA_FE4015","TRA_FE4015","2"
"TRA_FE4017","TRA_FE4017","2"
"TRA_FE4018","TRA_FE4018","2"
"TRA_FE4019","TRA_FE4019","2"
"TRA_FE4020","TRA_FE4020","2"
"TRA_FE4021","TRA_FE4021","2"
"TRA_FE4023","TRA_FE4023","2"
"TRA_FE4024","TRA_FE4024","2"
"TRA_FE4025","TRA_FE4025","2"
"TRA_FE4026","TRA_FE4026","2"
"TRA_FE4032","TRA_FE4032","2"
"TRA_FE4033","TRA_FE4033","2"
"TRA_FE4034","TRA_FE4034","2"
"TRA_FE4042","TRA_FE4042","2"
"TRA_FE4044","TRA_FE4044","2"
"TRA_FE4045","TRA_FE4045","2"
"TRA_FE4047","TRA_FE4047","2"
"TRA_FE4053","TRA_FE4053","2"
"TRA_FE4056","TRA_FE4056","2"
"TRA_FE4060","TRA_FE4060","2"
"TRA_FE4061","TRA_FE4061","2"
"TRA_FE4063","TRA_FE4063","2"
"TRA_FE4064","TRA_FE4064","2"
"TRA_FE4066","TRA_FE4066","2"
"TRA_FE4068","TRA_FE4068","2"
"TRA_FE4076","TRA_FE4076","2"
"TRA_FE4081","TRA_FE4081","2"
"TRA_FE4083","TRA_FE4083","2"
"TRA_FE4084","TRA_FE4084","2"
"TRA_FE4086","TRA_FE4086","2"
"TRA_FE4087","TRA_FE4087","2"
"TRA_FE4088","TRA_FE4088","2"
"TRA_FE4092","TRA_FE4092","2"
"TRA_FE4094","TRA_FE4094","2"
"TRA_FE4105","TRA_FE4105","2"
"TRA_FE4106","TRA_FE4106","2"
"TRA_FE4122","TRA_FE4122","2"
"TRA_FE4124","TRA_FE4124","2"
"TRA_FE4129","TRA_FE4129","2"
"TRA_FE4133","TRA_FE4133","2"
"TRA_FE4135","TRA_FE4135","2"
"TRA_FE4138","TRA_FE4138","2"
"TRA_FE4142","TRA_FE4142","2"
"TRA_FE4153","TRA_FE4153","2"
"TRA_FE4161","TRA_FE4161","2"
"TRA_FE4164","TRA_FE4164","2"
"TRA_FE4168","TRA_FE4168","2"
"TRA_FE4169","TRA_FE4169","2"
"TRA_FE4173","TRA_FE4173","2"
"TRA_FE4174","TRA_FE4174","2"
"TRA_FE4179","TRA_FE4179","2"
"TRA_FE4188","TRA_FE4188","2"
"TRA_FE4190","TRA_FE4190","2"
"TRA_FE4200","TRA_FE4200","2"
"TRA_FE4502","TRA_FE4502","2"
"TRA_FE4503","TRA_FE4503","2"
"TRA_FE4504","TRA_FE4504","2"
"TRA_FE4505","TRA_FE4505","2"
"TRA_FE4506","TRA_FE4506","2"
"TRA_FE4507","TRA_FE4507","2"
"TRA_FE4509","TRA_FE4509","2"
"TRA_FE4511","TRA_FE4511","2"
"TRA_FE4514","TRA_FE4514","2"
"TRA_FE4519","TRA_FE4519","2"
"TRA_FE4521","TRA_FE4521","2"
